team1_points,team2_points,period,clock_minutes,clock_seconds,action_team,action_player_number,action_player_name,action_description,assist_player,shot_value,shot_outcome,seconds_remaining_period,seconds_remaining_game,pbp-team1_1,pbp-team1_2,pbp-team1_3,pbp-team1_4,pbp-team1_5,pbp-team2_1,pbp-team2_2,pbp-team2_3,pbp-team2_4,pbp-team2_5,game_id
40,93,4,9,20,pbp-team1,53,Randon Swaby,Turnover - bad pass,NA,NA,NA,560,560,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,93,4,9,20,pbp-team2,4,Demarion Watson,Steal,NA,NA,NA,560,560,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,95,4,9,12,pbp-team2,4,Demarion Watson,2pt driving layup made IOWA STATE UNIVERSITY - lead by 55,NA,2,1,552,552,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,95,4,9,5,pbp-team1,53,Randon Swaby,2pt jump shot missed,NA,2,1,545,545,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,95,4,9,2,pbp-team2,10,Keshon Gilbert,Defensive rebound,NA,NA,NA,542,542,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,9,0,pbp-team2,12,Robert Jones,2pt jump shot made IOWA STATE UNIVERSITY - lead by 57,Keshon Gilbert,2,1,540,540,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,48,pbp-team1,5,Davito Mcintosh,Offensive foul,NA,NA,NA,528,528,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,48,pbp-team1,5,Davito Mcintosh,Turnover - offensive,NA,NA,NA,528,528,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,48,pbp-team2,4,Demarion Watson,Foul drawn,NA,NA,NA,528,528,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,45,pbp-team2,3,Tamin Lipsey,3pt jump shot missed,NA,3,1,525,525,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,40,pbp-team1,23,Devonte Allen,Defensive rebound,NA,NA,NA,520,520,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,97,4,8,37,pbp-team1,56,Sylvaughn Armbrister,Turnover - bad pass,NA,NA,NA,517,517,Davito Mcintosh,Devonte Allen,Nicholas Jones,Randon Swaby,Sylvaughn Armbrister,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,99,4,8,21,pbp-team2,10,Keshon Gilbert,2pt driving layup made IOWA STATE UNIVERSITY - lead by 59,NA,2,1,501,501,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,99,4,8,4,pbp-team1,23,Devonte Allen,2pt jump shot missed,NA,2,1,484,484,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,99,4,7,59,pbp-team2,12,Robert Jones,Defensive rebound,NA,NA,NA,479,479,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,101,4,7,56,pbp-team2,0,Tre King,2pt dunk made IOWA STATE UNIVERSITY - lead by 61,Robert Jones,2,1,476,476,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,101,4,7,37,pbp-team1,53,Randon Swaby,3pt jump shot missed,NA,3,1,457,457,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,101,4,7,34,pbp-team2,4,Demarion Watson,Defensive rebound,NA,NA,NA,454,454,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,101,4,7,31,pbp-team1,53,Randon Swaby,Personal foul,NA,NA,NA,451,451,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,101,4,7,31,pbp-team2,12,Robert Jones,Foul drawn,NA,NA,NA,451,451,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,102,4,7,31,pbp-team2,12,Robert Jones,Free throw 1 of 2 made IOWA STATE UNIVERSITY - lead by 62,NA,NA,1,451,451,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,103,4,7,31,pbp-team2,12,Robert Jones,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 63,NA,NA,1,451,451,Davito Mcintosh,Devonte Allen,Lamont Mcphee,Nicholas Jones,Randon Swaby,Demarion Watson,Keshon Gilbert,Robert Jones,Tamin Lipsey,Tre King,game_1
40,103,4,7,14,pbp-team1,23,Devonte Allen,2pt jump shot missed,NA,2,1,434,434,Devonte Allen,Joshua Symonette,Justin Burrows,Lamont Mcphee,Nicholas Jones,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,103,4,7,8,pbp-team2,33,Omaha Biliew,Defensive rebound,NA,NA,NA,428,428,Devonte Allen,Joshua Symonette,Justin Burrows,Lamont Mcphee,Nicholas Jones,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,105,4,7,7,pbp-team2,3,Tamin Lipsey,2pt jump shot made IOWA STATE UNIVERSITY - lead by 65,Omaha Biliew,2,1,427,427,Devonte Allen,Joshua Symonette,Justin Burrows,Lamont Mcphee,Nicholas Jones,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,105,4,6,57,pbp-team1,15,Joshua Symonette,3pt jump shot missed,NA,3,1,417,417,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,105,4,6,52,pbp-team2,4,Demarion Watson,Defensive rebound,NA,NA,NA,412,412,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,105,4,6,46,pbp-team2,24,Hason Ward,2pt jump shot missed,NA,2,1,406,406,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,105,4,6,35,pbp-team2,24,Hason Ward,Offensive rebound,NA,NA,NA,395,395,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,107,4,6,35,pbp-team2,24,Hason Ward,2pt lay up made IOWA STATE UNIVERSITY - lead by 67,NA,2,1,395,395,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,107,4,6,33,pbp-team1,19,Justin Burrows,2pt jump shot missed,NA,2,1,393,393,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,107,4,6,29,pbp-team2,3,Tamin Lipsey,Defensive rebound,NA,NA,NA,389,389,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,107,4,6,21,pbp-team2,33,Omaha Biliew,3pt jump shot missed,NA,3,1,381,381,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
40,107,4,6,14,pbp-team1,19,Justin Burrows,Defensive rebound,NA,NA,NA,374,374,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
42,107,4,5,58,pbp-team1,6,Lamont Mcphee,2pt dunk made LUCAYANS BASKETBALL - trail by 65,NA,2,1,358,358,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
42,107,4,5,53,pbp-team2,4,Demarion Watson,Personal foul,NA,NA,NA,353,353,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
42,107,4,5,53,pbp-team1,6,Lamont Mcphee,Foul drawn,NA,NA,NA,353,353,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
43,107,4,5,53,pbp-team1,6,Lamont Mcphee,Free throw 1 of 1 made LUCAYANS BASKETBALL - trail by 64,NA,NA,1,353,353,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Demarion Watson,Hason Ward,Keshon Gilbert,Omaha Biliew,Tamin Lipsey,game_1
43,107,4,5,40,pbp-team2,22,Milan Momcilovic,2pt jump shot missed,NA,2,1,340,340,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,34,pbp-team2,11,Kayden Fish,Offensive rebound,NA,NA,NA,334,334,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,34,pbp-team2,11,Kayden Fish,2pt lay up missed,NA,2,1,334,334,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,33,pbp-team1,NA,NA,Defensive rebound,NA,NA,NA,333,333,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,17,pbp-team1,7,Theon Missick,Turnover - ball handling,NA,NA,NA,317,317,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,17,pbp-team2,2,Jelani Hamilton,Steal,NA,NA,NA,317,317,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,9,pbp-team2,11,Kayden Fish,2pt jump shot missed,NA,2,1,309,309,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,5,9,pbp-team1,NA,NA,Defensive rebound,NA,NA,NA,309,309,Joshua Symonette,Justin Burrows,Lamont Mcphee,Michael Johnson,Theon Missick,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,4,55,pbp-team2,22,Milan Momcilovic,Personal foul,NA,NA,NA,295,295,Joshua Symonette,Justin Burrows,Lamont Mcphee,Leonardo Burrows,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
43,107,4,4,55,pbp-team1,15,Joshua Symonette,Foul drawn,NA,NA,NA,295,295,Joshua Symonette,Justin Burrows,Lamont Mcphee,Leonardo Burrows,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Kayden Fish,Milan Momcilovic,game_1
